Id,Search Keyword,URL,Datetime,Tweet,User,Reply Count,Retweet Count,Like Count,Quote Count,Language,Source,Coordinates,Place,Hashtags,Reply to (User),Tweepy Mentioned Users Count,Tweepy Mentioned Username,Tweepy Geo,Tweepy Coordinates,Tweepy Place,Tweepy User Verified,Tweepy User Followers,Tweepy User Statuses Count,Tweepy User Location,Tweepy User Created At
1611377046113894407,Tarif PPN Baru,https://twitter.com/SeputariNews/status/1611377046113894407,2023-01-06 15:00:00+00:00,"Pemerintah telah merilis Keppres baru terkait penyesuaian pengaturan di bidang pajak penghasilan. Aturan ini menguatkan Undang-undang Harmonisasi Pajak, di mana pajak penghasilan terbagi menjadi lima lapis tarif. MYF

#SeputariNewsRCTI #Pajak #PPN https://t.co/1jz0INRXNA",SeputariNews,0,0,0,0,in,Twitter Media Studio,,,"['SeputariNewsRCTI', 'Pajak', 'PPN']",None,0,[],,,,True,431797,133777,MNC News Center Lt.11 Jakarta,Mon Apr 12 06:26:10 +0000 2010
1610776895465062401,Tarif PPN Baru,https://twitter.com/_agwan_/status/1610776895465062401,2023-01-04 23:15:13+00:00,"@prastow Hmmm ini baru pajak penghasilan, belum pajak kendaraan, pajak makan di rmh makan/resto, PPN naik 1% dll
Jadi kalo dihitung pajak sebenernya rakyat miskinpun kena pajak dari tarif ppn yg naik 1%",_agwan_,0,0,0,0,in,Twitter for iPhone,,,,prastow,1,['prastow'],,,,False,165,6218,,Thu Mar 04 07:48:17 +0000 2010
1606132747432443905,Tarif PPN Baru,https://twitter.com/enkai__/status/1606132747432443905,2022-12-23 03:41:02+00:00,"Semalam lihat di group facebook, tapi kelewat.

Karena sudah include ppn, berarti nyari dpp-nya dulu.

11.100.000,- dikurangi PPn 11%. Baru dikurangi tarif pph 21.",enkai__,1,0,0,0,in,Twitter for iPhone,,,,None,0,[],,,,False,4,1118,,Sat Apr 02 11:32:08 +0000 2022
1605411130792611840,Tarif PPN Baru,https://twitter.com/IndiHomeCare/status/1605411130792611840,2022-12-21 03:53:35+00:00,"@maman11499462 Hi, Kak Maman. Kakak bisa upgrade ke 100Mbps dgn biaya Tarif Internet Kecepatan Baru Rp600.000+sewa modem Rp40.000,00 (Belum PPN 11 %). (1/2) -Nezi",IndiHomeCare,0,0,0,0,in,Sociomedio Pro Enterprise,,,,maman11499462,1,['maman11499462'],,,,True,161510,739717,Indonesia,Mon Aug 15 03:59:40 +0000 2016
1602942537953529856,Tarif PPN Baru,https://twitter.com/kring_pajak/status/1602942537953529856,2022-12-14 08:24:16+00:00,"@yustialwyh Hai, Kak.
Untuk tarif yg belum sesuai, cara penginputannya adalah diubah secara manual nilai PPN menjadi 11%. Apakah yg dimaksud adalah pembatalan nota retur? Sepanjang nota retur sudah dibatalkan, maka Kakak dapat input kembali nota retur baru atas PM yg sama ya, Kak.

Tks*Idya",kring_pajak,1,0,0,0,in,TweetDeck,,,,yustialwyh,1,['yustialwyh'],,,,True,252664,836178,1500200,Tue Dec 15 09:34:56 +0000 2015
1597517986889633798,Tarif PPN Baru,https://twitter.com/PajakTarutung/status/1597517986889633798,2022-11-29 09:09:03+00:00,"Halo #KawanPajak Instansi Pemerintah!

#KawanPajak masih bingung bagaimana penerapan tarif PPN yang baru mulai berlaku?

Simak infografis dibawah untuk informasi lebih lanjut ya👇🏿 https://t.co/drYoM838td",PajakTarutung,0,0,0,0,in,Twitter for iPhone,,,"['KawanPajak', 'KawanPajak']",None,0,[],,,,False,115,1223,,Wed May 16 15:26:03 +0000 2018
1628774077107421184,PPN 11%,https://twitter.com/dodolaper/status/1628774077107421184,2023-02-23 15:09:35+00:00,"@TretanMuslim Yaelah, lu ngetwit gini juga udah tetep terbayar PPN 11% dari beli pulsa/bayar penyedia jasa internet 🤭",dodolaper,0,0,0,0,in,Twitter for Android,,,,TretanMuslim,1,['TretanMuslim'],,,,False,105,52854,"Jakarta Barat, DKI Jakarta",Sun Aug 15 13:17:53 +0000 2010
1628769728021020673,PPN 11%,https://twitter.com/repostwonogiri/status/1628769728021020673,2023-02-23 14:52:18+00:00,"Mencintai itu cukup 89% sj...11% nya PPn.

Ehh ehehhh....",repostwonogiri,0,0,0,0,in,Twitter for Android,,,,None,0,[],,,,False,314,539,"Wonogiri, Indonesia",Wed Nov 29 08:44:53 +0000 2017
1628751405229166594,PPN 11%,https://twitter.com/defalpha/status/1628751405229166594,2023-02-23 13:39:30+00:00,"Kemaren ngakak bgt
Anak baru di kebun ngurus invoice kan
Dia ngotot ke anak tax ini salah potong pajaknya
Dia blg di invoice penjualannya 100jt jd dipotongnya 11jt tertulis sesuai invoice

Anak tax udh bilang itu jasa makanya dipotongnya 2%  
Ternyata Dia ngira 11% PPN=PPh 🙂",defalpha,1,0,0,0,in,Twitter for Android,,,,None,0,[],,,,False,1272,155799,Knowhere,Wed Mar 24 12:02:50 +0000 2010
1628750064456986624,PPN 11%,https://twitter.com/Harisoohari/status/1628750064456986624,2023-02-23 13:34:10+00:00,"Kenapa cemas pa ?
Kita masi percaya ko, tapi turunin PPN jngn 11% 
Jadi 9% klo bisa 🤣🤣🤣🤣🤣🤣🤣",Harisoohari,0,0,0,0,in,Twitter for Android,,,,None,0,[],,,,False,1752,22744,kantong doraemon,Wed Aug 21 23:26:22 +0000 2013
1628742336451846144,PPN 11%,https://twitter.com/phosphenol/status/1628742336451846144,2023-02-23 13:03:28+00:00,"@DitjenPajakRI PPN 11%, PPh minimal 5%, kalau punya usaha pajak badan 30%, terus bayar gak boleh telat, siapa coba yang gak males bayar pajak",phosphenol,0,0,0,0,in,Twitter for Android,,,,DitjenPajakRI,1,['DitjenPajakRI'],,,,False,6,1161,"Montpellier, France",Sat Aug 09 11:04:00 +0000 2014
1628666464566906881,PPN 11%,https://twitter.com/BAFauzi_/status/1628666464566906881,2023-02-23 08:01:58+00:00,"@_miomr__ @DitjenPajakRI kok dari mana pak ya dari kita-kita semua. setiap saat PPN itu mengalir. bahkan saat mereka tidur, 11%. belum yg lain2. serapan ke sasarannya lambat sekali, gausah jauh2 sarana infrastruktur contohnya jalan deh. di tambun, bekasi. bekasi lho notabene deket ibukota, banyak remuk2.",BAFauzi_,0,0,1,0,in,Twitter Web App,,,,_miomr__,2,"['_miomr__', 'DitjenPajakRI']",,,,False,88,9332,,Tue Apr 10 09:18:36 +0000 2012
1628665975649497089,PPN 11%,https://twitter.com/AgusSiswanto789/status/1628665975649497089,2023-02-23 08:00:02+00:00,@keepithink_crab @Hasbil_Lbs @prastow Pajak kendaraan bermotor itu kecil nilainya di bandingkan PPN. 11% dari nilai transaksi.,AgusSiswanto789,0,0,0,0,in,Twitter for Android,,,,keepithink_crab,3,"['keepithink_crab', 'Hasbil_Lbs', 'prastow']",,,,False,5,1692,"Kebayoran Lama, Indonesia",Mon Apr 27 12:47:29 +0000 2020
1628663209199833090,PPN 11%,https://twitter.com/essienti/status/1628663209199833090,2023-02-23 07:49:02+00:00,"@IndiHomeCare @mrling007 Halo, Kak Indi. Saya informasikan, jika ingin berlangganan IndiKorea biayanya Rp25.000, 00/bulan belum PPN 11%. Namun jika Kakak ingin menikmati IndiKorea secara prepaid (bayar dulu, menikmati kemudian) biayanya Rp31.000,00/30 hari sudah termasuk PPN 11%.
Terima kasih -Saya",essienti,0,0,0,0,in,Twitter Web App,,,,IndiHomeCare,2,"['IndiHomeCare', 'mrling007']",,,,False,28,1866,Indonesia,Thu Jun 24 15:24:11 +0000 2021
1628634477483249664,PPN 11%,https://twitter.com/winartojbs/status/1628634477483249664,2023-02-23 05:54:52+00:00,"PPN sudah naik 11% sudah 5 tahun masih banjir, pegawai pamer harta, arogan, sumber pendapatan kekayaan tidak transparan rakyat ingin percaya mulai dari mana ?? Coba bapak ajarin kami 🤭🏃💨💨 https://t.co/i9paLXzjab",winartojbs,0,0,0,0,in,Twitter for Android,,,,None,0,[],,,,False,389,24451,soerabaia,Tue Mar 06 13:58:37 +0000 2012
1628633097028927488,PPN 11%,https://twitter.com/winartojbs/status/1628633097028927488,2023-02-23 05:49:23+00:00,@faridgaban Jingan mana naik 11% lagi PPN ternyata ......,winartojbs,0,0,0,0,in,Twitter for Android,,,,faridgaban,1,['faridgaban'],,,,False,389,24451,soerabaia,Tue Mar 06 13:58:37 +0000 2012
